Data,Dia da Semana,Mês,Nome da Fruta,Categoria,Quantidade Vendida (kg),Preço por Kg (R$),Receita (R$),Vendedor,Feira,Forma de Pagamento,Promoção?,Clima,Observações
2024-08-20,Tuesday,August,Pera,Temperada,24.2,5.2,125.84,Carlos Natureza,Feira da Estação,Dinheiro,Sim,Chuvoso,Produto fresco
2024-08-20,Tuesday,August,Mamão,Tropical,43.9,3.0,131.7,Maria Frutas,Feira do Parque,Dinheiro,Não,Chuvoso,Pouco movimento
2024-08-21,Wednesday,August,Mamão,Tropical,49.2,3.0,147.6,Maria Frutas,Feira Central,Cartão Débito,Não,Ensolarado,Pouco movimento
2024-08-21,Wednesday,August,Uva,Temperada,18.7,7.0,130.9,Ana Tropical,Feira Central,Dinheiro,Sim,Ensolarado,Vendas médias
2024-08-21,Wednesday,August,Coco,Tropical,18.8,3.7,69.56,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Concorrência alta
2024-08-21,Wednesday,August,Laranja,Cítrica,6.8,3.8,25.84,Maria Frutas,Feira Central,Dinheiro,Sim,Ensolarado,Boa procura
2024-08-21,Wednesday,August,Uva,Temperada,46.7,7.0,326.9,Carlos Natureza,Feira do Parque,Cartão Crédito,Sim,Ensolarado,Produto fresco
2024-08-21,Wednesday,August,Banana,Tropical,35.6,3.5,124.6,João da Fruta,Feira Central,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-08-22,Thursday,August,Laranja,Cítrica,27.8,3.8,105.64,João da Fruta,Feira do Parque,Pix,Sim,Chuvoso,Pouco movimento
2024-08-22,Thursday,August,Manga,Tropical,27.8,4.2,116.76,Maria Frutas,Feira Bairro Novo,Pix,Sim,Ensolarado,Concorrência alta
2024-08-22,Thursday,August,Manga,Tropical,11.6,4.2,48.72,Ana Tropical,Feira Central,Dinheiro,Não,Chuvoso,Concorrência alta
2024-08-22,Thursday,August,Uva,Temperada,24.0,7.0,168.0,Carlos Natureza,Feira Central,Cartão Débito,Não,Ensolarado,Concorrência alta
2024-08-22,Thursday,August,Uva,Temperada,44.1,7.0,308.7,Ana Tropical,Feira Bairro Novo,Cartão Débito,Não,Chuvoso,Concorrência alta
2024-08-22,Thursday,August,Uva,Temperada,21.6,7.0,151.2,João da Fruta,Feira do Parque,Cartão Débito,Sim,Chuvoso,Concorrência alta
2024-08-23,Friday,August,Kiwi,Temperada,7.5,6.5,48.75,Maria Frutas,Feira da Estação,Dinheiro,Não,Chuvoso,Vendas médias
2024-08-23,Friday,August,Pera,Temperada,23.2,5.2,120.64,Ana Tropical,Feira da Estação,Pix,Sim,Ensolarado,Concorrência alta
2024-08-23,Friday,August,Banana,Tropical,18.1,3.5,63.35,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Chuvoso,Produto fresco
2024-08-24,Saturday,August,Limão,Cítrica,37.1,2.2,81.62,João da Fruta,Feira do Parque,Pix,Não,Chuvoso,Produto fresco
2024-08-24,Saturday,August,Banana,Tropical,35.1,3.5,122.85,João da Fruta,Feira do Parque,Dinheiro,Não,Nublado,Vendas médias
2024-08-24,Saturday,August,Laranja,Cítrica,32.7,3.8,124.26,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-08-25,Sunday,August,Kiwi,Temperada,36.2,6.5,235.3,Ana Tropical,Feira da Estação,Dinheiro,Não,Nublado,Concorrência alta
2024-08-25,Sunday,August,Kiwi,Temperada,34.2,6.5,222.3,João da Fruta,Feira Central,Dinheiro,Sim,Ensolarado,Concorrência alta
2024-08-25,Sunday,August,Uva,Temperada,23.3,7.0,163.1,Maria Frutas,Feira da Estação,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-08-25,Sunday,August,Laranja,Cítrica,5.5,3.8,20.9,Maria Frutas,Feira da Estação,Pix,Sim,Chuvoso,Vendas médias
2024-08-25,Sunday,August,Coco,Tropical,36.6,3.7,135.42,Carlos Natureza,Feira Bairro Novo,Pix,Não,Ensolarado,Produto fresco
2024-08-26,Monday,August,Pera,Temperada,18.6,5.2,96.72,Carlos Natureza,Feira do Parque,Cartão Débito,Não,Ensolarado,Produto fresco
2024-08-26,Monday,August,Pera,Temperada,37.4,5.2,194.48,João da Fruta,Feira Central,Pix,Não,Chuvoso,Boa procura
2024-08-26,Monday,August,Maçã,Temperada,40.4,5.0,202.0,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Pouco movimento
2024-08-26,Monday,August,Abacaxi,Tropical,31.1,4.8,149.28,João da Fruta,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Boa procura
2024-08-26,Monday,August,Pera,Temperada,31.4,5.2,163.28,Carlos Natureza,Feira Bairro Novo,Pix,Não,Nublado,Produto fresco
2024-08-26,Monday,August,Mamão,Tropical,32.7,3.0,98.1,Maria Frutas,Feira da Estação,Pix,Sim,Nublado,Concorrência alta
2024-08-27,Tuesday,August,Pera,Temperada,49.1,5.2,255.32,Maria Frutas,Feira da Estação,Pix,Sim,Chuvoso,Boa procura
2024-08-27,Tuesday,August,Abacaxi,Tropical,36.3,4.8,174.24,Ana Tropical,Feira Central,Cartão Débito,Sim,Nublado,Pouco movimento
2024-08-27,Tuesday,August,Maçã,Temperada,32.4,5.0,162.0,Carlos Natureza,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Vendas médias
2024-08-27,Tuesday,August,Limão,Cítrica,35.6,2.2,78.32,Carlos Natureza,Feira Central,Pix,Não,Chuvoso,Produto fresco
2024-08-28,Wednesday,August,Mamão,Tropical,47.3,3.0,141.9,Maria Frutas,Feira do Parque,Pix,Não,Ensolarado,Concorrência alta
2024-08-28,Wednesday,August,Kiwi,Temperada,8.0,6.5,52.0,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Não,Chuvoso,Produto fresco
2024-08-28,Wednesday,August,Pera,Temperada,28.1,5.2,146.12,João da Fruta,Feira Bairro Novo,Cartão Débito,Não,Nublado,Produto fresco
2024-08-28,Wednesday,August,Maçã,Temperada,22.3,5.0,111.5,Carlos Natureza,Feira do Parque,Cartão Débito,Não,Ensolarado,Concorrência alta
2024-08-28,Wednesday,August,Manga,Tropical,15.6,4.2,65.52,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Boa procura
2024-08-28,Wednesday,August,Abacaxi,Tropical,25.3,4.8,121.44,João da Fruta,Feira do Parque,Dinheiro,Não,Nublado,Concorrência alta
2024-08-29,Thursday,August,Limão,Cítrica,19.9,2.2,43.78,João da Fruta,Feira Central,Cartão Débito,Sim,Ensolarado,Vendas médias
2024-08-29,Thursday,August,Coco,Tropical,43.4,3.7,160.58,Carlos Natureza,Feira da Estação,Pix,Sim,Nublado,Boa procura
2024-08-29,Thursday,August,Limão,Cítrica,27.8,2.2,61.16,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Concorrência alta
2024-08-29,Thursday,August,Manga,Tropical,46.5,4.2,195.3,Ana Tropical,Feira Bairro Novo,Pix,Sim,Nublado,Produto fresco
2024-08-29,Thursday,August,Mamão,Tropical,16.4,3.0,49.2,João da Fruta,Feira do Parque,Pix,Não,Nublado,Produto fresco
2024-08-30,Friday,August,Kiwi,Temperada,19.0,6.5,123.5,Carlos Natureza,Feira do Parque,Pix,Sim,Chuvoso,Boa procura
2024-08-30,Friday,August,Uva,Temperada,22.7,7.0,158.9,Ana Tropical,Feira Bairro Novo,Dinheiro,Sim,Nublado,Concorrência alta
2024-08-30,Friday,August,Mamão,Tropical,38.6,3.0,115.8,Carlos Natureza,Feira da Estação,Pix,Não,Chuvoso,Concorrência alta
2024-08-30,Friday,August,Uva,Temperada,42.1,7.0,294.7,Carlos Natureza,Feira Central,Pix,Sim,Nublado,Boa procura
2024-08-31,Saturday,August,Manga,Tropical,44.7,4.2,187.74,João da Fruta,Feira Bairro Novo,Dinheiro,Não,Chuvoso,Concorrência alta
2024-08-31,Saturday,August,Uva,Temperada,47.5,7.0,332.5,Carlos Natureza,Feira Bairro Novo,Pix,Não,Chuvoso,Boa procura
2024-08-31,Saturday,August,Abacaxi,Tropical,22.5,4.8,108.0,Ana Tropical,Feira Central,Cartão Débito,Sim,Nublado,Concorrência alta
2024-08-31,Saturday,August,Pera,Temperada,9.7,5.2,50.44,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-09-01,Sunday,September,Laranja,Cítrica,13.3,3.8,50.54,Carlos Natureza,Feira Central,Dinheiro,Não,Chuvoso,Vendas médias
2024-09-01,Sunday,September,Mamão,Tropical,45.0,3.0,135.0,Ana Tropical,Feira da Estação,Pix,Não,Ensolarado,Vendas médias
2024-09-01,Sunday,September,Limão,Cítrica,44.5,2.2,97.9,Ana Tropical,Feira da Estação,Cartão Débito,Não,Chuvoso,Produto fresco
2024-09-02,Monday,September,Abacaxi,Tropical,43.7,4.8,209.76,Carlos Natureza,Feira Bairro Novo,Dinheiro,Sim,Nublado,Concorrência alta
2024-09-02,Monday,September,Uva,Temperada,46.3,7.0,324.1,Maria Frutas,Feira Central,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-09-02,Monday,September,Melancia,Tropical,28.8,2.5,72.0,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-09-03,Tuesday,September,Manga,Tropical,38.6,4.2,162.12,Ana Tropical,Feira Bairro Novo,Pix,Sim,Chuvoso,Boa procura
2024-09-03,Tuesday,September,Mamão,Tropical,21.1,3.0,63.3,João da Fruta,Feira da Estação,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-09-03,Tuesday,September,Abacaxi,Tropical,33.6,4.8,161.28,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Produto fresco
2024-09-04,Wednesday,September,Kiwi,Temperada,46.3,6.5,300.95,João da Fruta,Feira da Estação,Cartão Débito,Sim,Ensolarado,Boa procura
2024-09-04,Wednesday,September,Abacaxi,Tropical,29.2,4.8,140.16,Maria Frutas,Feira do Parque,Dinheiro,Sim,Ensolarado,Produto fresco
2024-09-04,Wednesday,September,Banana,Tropical,14.7,3.5,51.45,Maria Frutas,Feira Bairro Novo,Pix,Não,Nublado,Vendas médias
2024-09-05,Thursday,September,Kiwi,Temperada,45.7,6.5,297.05,Ana Tropical,Feira do Parque,Cartão Crédito,Não,Nublado,Boa procura
2024-09-05,Thursday,September,Laranja,Cítrica,34.6,3.8,131.48,Ana Tropical,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-09-05,Thursday,September,Mamão,Tropical,46.9,3.0,140.7,Maria Frutas,Feira Bairro Novo,Pix,Sim,Chuvoso,Boa procura
2024-09-05,Thursday,September,Limão,Cítrica,35.8,2.2,78.76,Maria Frutas,Feira do Parque,Dinheiro,Sim,Ensolarado,Vendas médias
2024-09-06,Friday,September,Melancia,Tropical,13.8,2.5,34.5,Carlos Natureza,Feira da Estação,Dinheiro,Não,Ensolarado,Produto fresco
2024-09-06,Friday,September,Pera,Temperada,13.0,5.2,67.6,João da Fruta,Feira Bairro Novo,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-09-06,Friday,September,Mamão,Tropical,35.0,3.0,105.0,Ana Tropical,Feira do Parque,Pix,Sim,Nublado,Boa procura
2024-09-06,Friday,September,Abacaxi,Tropical,22.7,4.8,108.96,Carlos Natureza,Feira da Estação,Dinheiro,Não,Ensolarado,Boa procura
2024-09-06,Friday,September,Kiwi,Temperada,38.4,6.5,249.6,João da Fruta,Feira Central,Pix,Não,Chuvoso,Pouco movimento
2024-09-07,Saturday,September,Banana,Tropical,32.9,3.5,115.15,Ana Tropical,Feira Central,Dinheiro,Não,Chuvoso,Concorrência alta
2024-09-07,Saturday,September,Melancia,Tropical,13.4,2.5,33.5,Maria Frutas,Feira Central,Dinheiro,Não,Nublado,Concorrência alta
2024-09-07,Saturday,September,Abacaxi,Tropical,11.8,4.8,56.64,Maria Frutas,Feira do Parque,Cartão Débito,Não,Nublado,Concorrência alta
2024-09-07,Saturday,September,Manga,Tropical,21.7,4.2,91.14,Maria Frutas,Feira do Parque,Dinheiro,Sim,Ensolarado,Produto fresco
2024-09-07,Saturday,September,Limão,Cítrica,7.5,2.2,16.5,Ana Tropical,Feira Central,Dinheiro,Não,Nublado,Produto fresco
2024-09-07,Saturday,September,Abacaxi,Tropical,40.4,4.8,193.92,João da Fruta,Feira Central,Dinheiro,Sim,Chuvoso,Produto fresco
2024-09-08,Sunday,September,Banana,Tropical,19.0,3.5,66.5,Maria Frutas,Feira Bairro Novo,Pix,Sim,Ensolarado,Produto fresco
2024-09-08,Sunday,September,Pera,Temperada,42.0,5.2,218.4,Carlos Natureza,Feira Central,Dinheiro,Não,Ensolarado,Pouco movimento
2024-09-08,Sunday,September,Melancia,Tropical,32.0,2.5,80.0,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-09-08,Sunday,September,Kiwi,Temperada,42.9,6.5,278.85,João da Fruta,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Boa procura
2024-09-09,Monday,September,Kiwi,Temperada,42.1,6.5,273.65,Ana Tropical,Feira Central,Cartão Débito,Sim,Chuvoso,Boa procura
2024-09-09,Monday,September,Manga,Tropical,7.8,4.2,32.76,Maria Frutas,Feira Central,Cartão Débito,Sim,Chuvoso,Vendas médias
2024-09-09,Monday,September,Pera,Temperada,46.6,5.2,242.32,João da Fruta,Feira do Parque,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-09-10,Tuesday,September,Maçã,Temperada,29.7,5.0,148.5,Ana Tropical,Feira da Estação,Cartão Débito,Sim,Ensolarado,Produto fresco
2024-09-10,Tuesday,September,Coco,Tropical,9.8,3.7,36.26,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-09-10,Tuesday,September,Maçã,Temperada,12.6,5.0,63.0,Ana Tropical,Feira da Estação,Pix,Não,Chuvoso,Produto fresco
2024-09-11,Wednesday,September,Manga,Tropical,30.6,4.2,128.52,João da Fruta,Feira da Estação,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-09-11,Wednesday,September,Pera,Temperada,14.2,5.2,73.84,Carlos Natureza,Feira do Parque,Pix,Não,Chuvoso,Pouco movimento
2024-09-11,Wednesday,September,Maçã,Temperada,46.4,5.0,232.0,Ana Tropical,Feira da Estação,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-09-11,Wednesday,September,Limão,Cítrica,49.0,2.2,107.8,Maria Frutas,Feira Bairro Novo,Cartão Débito,Não,Nublado,Produto fresco
2024-09-11,Wednesday,September,Mamão,Tropical,25.1,3.0,75.3,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Chuvoso,Boa procura
2024-09-11,Wednesday,September,Limão,Cítrica,25.4,2.2,55.88,Carlos Natureza,Feira do Parque,Cartão Crédito,Não,Ensolarado,Produto fresco
2024-09-12,Thursday,September,Maçã,Temperada,32.2,5.0,161.0,Maria Frutas,Feira da Estação,Pix,Não,Chuvoso,Vendas médias
2024-09-12,Thursday,September,Maçã,Temperada,35.1,5.0,175.5,João da Fruta,Feira do Parque,Pix,Não,Chuvoso,Vendas médias
2024-09-12,Thursday,September,Maçã,Temperada,39.9,5.0,199.5,Maria Frutas,Feira do Parque,Pix,Não,Ensolarado,Concorrência alta
2024-09-12,Thursday,September,Melancia,Tropical,40.7,2.5,101.75,João da Fruta,Feira Central,Dinheiro,Sim,Chuvoso,Vendas médias
2024-09-13,Friday,September,Uva,Temperada,44.7,7.0,312.9,Ana Tropical,Feira do Parque,Cartão Débito,Sim,Ensolarado,Pouco movimento
2024-09-13,Friday,September,Manga,Tropical,38.4,4.2,161.28,Ana Tropical,Feira da Estação,Cartão Débito,Não,Ensolarado,Boa procura
2024-09-13,Friday,September,Kiwi,Temperada,9.7,6.5,63.05,Carlos Natureza,Feira da Estação,Dinheiro,Sim,Ensolarado,Produto fresco
2024-09-14,Saturday,September,Banana,Tropical,17.0,3.5,59.5,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Ensolarado,Produto fresco
2024-09-14,Saturday,September,Limão,Cítrica,32.6,2.2,71.72,João da Fruta,Feira Bairro Novo,Pix,Não,Chuvoso,Vendas médias
2024-09-14,Saturday,September,Manga,Tropical,29.6,4.2,124.32,Carlos Natureza,Feira da Estação,Pix,Sim,Ensolarado,Produto fresco
2024-09-15,Sunday,September,Manga,Tropical,13.8,4.2,57.96,Carlos Natureza,Feira Bairro Novo,Pix,Sim,Nublado,Produto fresco
2024-09-15,Sunday,September,Manga,Tropical,46.3,4.2,194.46,João da Fruta,Feira do Parque,Pix,Não,Nublado,Produto fresco
2024-09-15,Sunday,September,Banana,Tropical,16.7,3.5,58.45,João da Fruta,Feira Bairro Novo,Cartão Débito,Não,Chuvoso,Concorrência alta
2024-09-15,Sunday,September,Limão,Cítrica,10.9,2.2,23.98,Carlos Natureza,Feira Bairro Novo,Pix,Sim,Nublado,Produto fresco
2024-09-15,Sunday,September,Coco,Tropical,13.8,3.7,51.06,Ana Tropical,Feira do Parque,Pix,Não,Ensolarado,Vendas médias
2024-09-16,Monday,September,Kiwi,Temperada,47.4,6.5,308.1,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Produto fresco
2024-09-16,Monday,September,Mamão,Tropical,29.7,3.0,89.1,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Vendas médias
2024-09-16,Monday,September,Manga,Tropical,38.5,4.2,161.7,Maria Frutas,Feira Central,Pix,Sim,Ensolarado,Boa procura
2024-09-17,Tuesday,September,Limão,Cítrica,30.9,2.2,67.98,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-09-17,Tuesday,September,Pera,Temperada,33.5,5.2,174.2,Maria Frutas,Feira Central,Pix,Não,Chuvoso,Vendas médias
2024-09-17,Tuesday,September,Kiwi,Temperada,40.2,6.5,261.3,Ana Tropical,Feira Central,Cartão Débito,Sim,Nublado,Concorrência alta
2024-09-17,Tuesday,September,Melancia,Tropical,26.8,2.5,67.0,João da Fruta,Feira Bairro Novo,Dinheiro,Não,Ensolarado,Concorrência alta
2024-09-17,Tuesday,September,Limão,Cítrica,44.5,2.2,97.9,Carlos Natureza,Feira da Estação,Cartão Débito,Sim,Ensolarado,Vendas médias
2024-09-17,Tuesday,September,Maçã,Temperada,39.9,5.0,199.5,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-09-18,Wednesday,September,Abacaxi,Tropical,44.2,4.8,212.16,Ana Tropical,Feira da Estação,Pix,Não,Ensolarado,Vendas médias
2024-09-18,Wednesday,September,Uva,Temperada,42.5,7.0,297.5,Maria Frutas,Feira do Parque,Pix,Não,Ensolarado,Vendas médias
2024-09-18,Wednesday,September,Melancia,Tropical,32.2,2.5,80.5,Ana Tropical,Feira da Estação,Pix,Não,Chuvoso,Vendas médias
2024-09-19,Thursday,September,Uva,Temperada,21.2,7.0,148.4,João da Fruta,Feira Central,Dinheiro,Não,Nublado,Pouco movimento
2024-09-19,Thursday,September,Kiwi,Temperada,43.1,6.5,280.15,Carlos Natureza,Feira Central,Cartão Débito,Não,Ensolarado,Boa procura
2024-09-19,Thursday,September,Pera,Temperada,21.5,5.2,111.8,Ana Tropical,Feira Central,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-09-19,Thursday,September,Banana,Tropical,29.3,3.5,102.55,João da Fruta,Feira do Parque,Cartão Crédito,Não,Chuvoso,Produto fresco
2024-09-19,Thursday,September,Kiwi,Temperada,40.8,6.5,265.2,Ana Tropical,Feira Bairro Novo,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-09-20,Friday,September,Uva,Temperada,19.8,7.0,138.6,Maria Frutas,Feira do Parque,Dinheiro,Sim,Nublado,Boa procura
2024-09-20,Friday,September,Abacaxi,Tropical,44.1,4.8,211.68,Ana Tropical,Feira Bairro Novo,Pix,Não,Ensolarado,Produto fresco
2024-09-20,Friday,September,Pera,Temperada,16.2,5.2,84.24,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-09-20,Friday,September,Laranja,Cítrica,36.4,3.8,138.32,Ana Tropical,Feira da Estação,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-09-20,Friday,September,Melancia,Tropical,15.7,2.5,39.25,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Não,Ensolarado,Vendas médias
2024-09-21,Saturday,September,Melancia,Tropical,23.1,2.5,57.75,Maria Frutas,Feira do Parque,Pix,Sim,Nublado,Pouco movimento
2024-09-21,Saturday,September,Coco,Tropical,38.1,3.7,140.97,Carlos Natureza,Feira da Estação,Pix,Não,Nublado,Concorrência alta
2024-09-21,Saturday,September,Laranja,Cítrica,7.0,3.8,26.6,Maria Frutas,Feira Central,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-09-21,Saturday,September,Limão,Cítrica,26.0,2.2,57.2,Carlos Natureza,Feira Central,Pix,Não,Nublado,Concorrência alta
2024-09-21,Saturday,September,Laranja,Cítrica,10.4,3.8,39.52,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Vendas médias
2024-09-22,Sunday,September,Coco,Tropical,30.7,3.7,113.59,Ana Tropical,Feira do Parque,Pix,Sim,Ensolarado,Vendas médias
2024-09-22,Sunday,September,Uva,Temperada,41.6,7.0,291.2,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Ensolarado,Concorrência alta
2024-09-22,Sunday,September,Mamão,Tropical,26.4,3.0,79.2,Maria Frutas,Feira Central,Cartão Débito,Não,Nublado,Boa procura
2024-09-22,Sunday,September,Coco,Tropical,44.8,3.7,165.76,Ana Tropical,Feira da Estação,Dinheiro,Não,Chuvoso,Boa procura
2024-09-22,Sunday,September,Pera,Temperada,9.3,5.2,48.36,Carlos Natureza,Feira do Parque,Pix,Sim,Ensolarado,Boa procura
2024-09-22,Sunday,September,Maçã,Temperada,8.1,5.0,40.5,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Nublado,Boa procura
2024-09-23,Monday,September,Laranja,Cítrica,42.1,3.8,159.98,João da Fruta,Feira Central,Cartão Débito,Não,Nublado,Pouco movimento
2024-09-23,Monday,September,Abacaxi,Tropical,12.4,4.8,59.52,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Produto fresco
2024-09-23,Monday,September,Uva,Temperada,44.2,7.0,309.4,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Nublado,Produto fresco
2024-09-23,Monday,September,Pera,Temperada,45.1,5.2,234.52,João da Fruta,Feira da Estação,Dinheiro,Sim,Ensolarado,Pouco movimento
2024-09-23,Monday,September,Limão,Cítrica,14.8,2.2,32.56,Maria Frutas,Feira da Estação,Pix,Não,Nublado,Produto fresco
2024-09-24,Tuesday,September,Kiwi,Temperada,15.0,6.5,97.5,João da Fruta,Feira do Parque,Cartão Débito,Sim,Chuvoso,Concorrência alta
2024-09-24,Tuesday,September,Melancia,Tropical,21.0,2.5,52.5,Carlos Natureza,Feira da Estação,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-09-24,Tuesday,September,Abacaxi,Tropical,29.2,4.8,140.16,Carlos Natureza,Feira Bairro Novo,Pix,Não,Ensolarado,Produto fresco
2024-09-24,Tuesday,September,Maçã,Temperada,5.3,5.0,26.5,João da Fruta,Feira Central,Cartão Débito,Não,Nublado,Produto fresco
2024-09-24,Tuesday,September,Pera,Temperada,8.8,5.2,45.76,Maria Frutas,Feira Central,Cartão Débito,Sim,Chuvoso,Boa procura
2024-09-25,Wednesday,September,Uva,Temperada,35.1,7.0,245.7,Ana Tropical,Feira Central,Pix,Não,Nublado,Concorrência alta
2024-09-25,Wednesday,September,Coco,Tropical,49.2,3.7,182.04,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Ensolarado,Pouco movimento
2024-09-25,Wednesday,September,Kiwi,Temperada,37.4,6.5,243.1,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Boa procura
2024-09-25,Wednesday,September,Banana,Tropical,31.7,3.5,110.95,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Boa procura
2024-09-25,Wednesday,September,Abacaxi,Tropical,25.0,4.8,120.0,Ana Tropical,Feira do Parque,Pix,Não,Nublado,Pouco movimento
2024-09-26,Thursday,September,Coco,Tropical,10.6,3.7,39.22,Carlos Natureza,Feira do Parque,Cartão Débito,Sim,Nublado,Boa procura
2024-09-26,Thursday,September,Limão,Cítrica,8.6,2.2,18.92,Maria Frutas,Feira Central,Dinheiro,Não,Nublado,Vendas médias
2024-09-26,Thursday,September,Mamão,Tropical,24.7,3.0,74.1,Ana Tropical,Feira do Parque,Pix,Não,Chuvoso,Vendas médias
2024-09-26,Thursday,September,Banana,Tropical,40.0,3.5,140.0,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-09-26,Thursday,September,Pera,Temperada,30.0,5.2,156.0,Ana Tropical,Feira Central,Pix,Sim,Ensolarado,Concorrência alta
2024-09-26,Thursday,September,Mamão,Tropical,37.6,3.0,112.8,João da Fruta,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-09-27,Friday,September,Limão,Cítrica,39.0,2.2,85.8,Maria Frutas,Feira Central,Pix,Sim,Ensolarado,Vendas médias
2024-09-27,Friday,September,Kiwi,Temperada,9.5,6.5,61.75,Ana Tropical,Feira da Estação,Cartão Crédito,Não,Nublado,Concorrência alta
2024-09-27,Friday,September,Laranja,Cítrica,18.7,3.8,71.06,Ana Tropical,Feira do Parque,Dinheiro,Não,Nublado,Boa procura
